id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1587155,Wants disposable/hidden email addresses,other,1,"User wants alias/disposable email functionality that Thunderbird does not provide, which is a provider-side feature.",I would like to set up a email account that would hide my real email account,False,2026-06-12,False,,False,True,True,1,0
1587156,Cannot access inbox after crash; believes replies are from a bot,performance-crash,3,Profile or POP inbox access issue after a crash; user confusion compounds troubleshooting.,I can’t access my inbox after a crash,False,2026-06-12,False,,False,True,True,4,1
1587158,Shaw email connection failed after update,send-receive,4,Antivirus (Avast) TLS interception or provider server change after a Thunderbird update breaks Shaw IMAP/SMTP connection.,"keep getting connection to sever failed, wont load any emails or send messages",True,2026-06-13,False,,False,False,True,2,1
1587162,Legacy Thunderbird 17 cannot connect to new hosting server,migration-import,3,Wrong/unresolved mail server hostname plus outdated version; DNS reverse checks reject grok.viawebhost.com.,the current status of the TB program is that it does not seem to be able to connect to the Scala Webhosting email site,False,2026-06-13,False,,False,True,True,4,2
1587164,Cannot reply on support site due to locked topics,other,1,"User confusion about SUMO login/locked threads, unrelated to Thunderbird functionality.",there is no access to the comments through my iPhone even though I logged in,False,2026-06-13,False,,False,True,True,1,0
1587170,Suspicious sync.cootlogix.com Yahoo login popup on launch,encryption-security,5,Malicious proxy hijack or compromised add-on redirecting OAuth login to an attacker-controlled domain to harvest credentials.,pops up the yahoo login but the url shows sync.cootlogix.com which seems highly irregular,True,2026-06-13,False,,False,True,True,1,0
1587171,Shaw email cannot connect across multiple clients,send-receive,4,"Shaw/Rogers server-side change affecting standard IMAP/SMTP clients while Outlook uses different auth (OAuth), suggesting a provider auth change.",received an error message that it could not connect to the server,True,2026-06-13,False,,False,False,False,1,0
1587177,Emails not arriving in inbox,send-receive,4,"Insufficient detail; could be server settings, filters, or connection failure preventing message retrieval.","Emails aren't arriving in the inbox, nor is the mail service working.",False,2026-06-13,False,,False,True,True,1,0
1587191,How to bulk-add recipients from received email into a mailing list,other,2,"User wants an address-book/mailing-list feature to extract addresses from a message, plus an unrelated missing toolbar issue.",Ik wil graag alle adressen automatisch opnemen in mijn bestand,False,2026-06-13,False,,False,False,False,0,0
1587204,Filter 'Move failed' error 0x8000FFFF when deleting blocked senders,spam-filters,3,"Filter delete triggers a move to Trash that fails to write on disk, possibly due to AV lock, corrupt filter, or Gmail archive behavior on macOS.","Filter action failed: ""Move failed"" with error code=0x8000FFFF while attempting: Applied filter ""Blocked Sender List""",True,2026-06-13,False,,False,True,True,8,3
1587218,Account Hub still appears despite being disabled in settings,account-login,2,Disabling Account Hub in the UI does not actually disable it; a separate manual-config-flow option is required.,the Account Hub still pops up when trying to add a new mail account - it simply refuses to go away,True,2026-06-13,False,,False,True,True,3,0
1587232,How to add another email identity to an account,settings-config,1,User needs guidance on setting up additional identities.,I want to add another email address to my account,False,2026-06-13,False,,False,True,True,1,0
1587242,Repeated master password prompt after provider password change,account-login,3,Stored KPN password in Thunderbird is outdated and needs updating in the password manager.,thunderbird blijft maar vragen om het hoofd wachtwoord,False,2026-06-13,True,Mozilla-assistent,True,True,True,1,0
1587244,Migrated IMAP account only shows subset of messages / missing years,migration-import,4,IMAP account mirrors server; greyed messages are just unread state and missing years likely reflect server retention or folder subscription rather than actual data loss.,"only 7179 are accessible (blue button), while the remaining 28,012 are listed in a greyed out button",False,2026-06-13,False,,False,True,True,11,5
1587256,Single-click no longer focuses message row for keyboard delete,ui-ux,2,Display/hardware-acceleration glitch or behavior change in row focus vs selection on old TB 68.,Clicking an email highlights it but doesn't fully select it with focus,False,2026-06-13,False,,False,True,True,1,0
1587264,"Profile lost after Windows reset, restoring from backup",migration-import,3,Windows reset removed the AppData profile folder; user needs to restore from their disk backup.,"all the files have disappeared including the folder with the profiles, however I did a back of that folder",False,2026-06-13,False,,False,False,True,2,1
1587270,Sent emails disappearing / going to Trash and not delivered,send-receive,4,"Copies & Folders sent-mail setting misconfigured to Trash, and possible actual send failures on the Rackspace SMTP account.","SENT emails disappear. They aren't showing in TRASH anymore, or SENT....they are disappearing",True,2026-06-13,False,,False,False,True,8,4
1587294,Inbox subfolders missing after transfer to new computer,migration-import,3,IMAP subfolders not subscribed on new machine or profile not fully copied.,none of my important subfoldersfolders under the inbox showed up,False,2026-06-13,False,,False,True,True,2,0
1587320,SUMO forum posts flagged for moderator approval by anti-spam bot,other,1,"SumoBot flags posts containing email addresses, links, or three-dot patterns as potential spam, requiring moderator approval.",a banner pops up saying my post is awaiting approval by a moderator. Why?,False,2026-06-14,True,redacted,True,False,True,2,1
1587330,Saved Search folder chooser lacks select-all/expand-all and include-all-minus-exceptions option,search-folders,2,Saved Search UI only supports inclusive folder selection with no bulk expand/select or exclusion-based mode.,how to select all and expand all folders ?,False,2026-06-14,False,,False,False,True,2,1
1587336,Profile deleted during clean reinstall and M365/GoDaddy login failure,migration-import,5,"Uninstall removed the profile (data loss) and separately, Microsoft 365 modern auth changes require newer Thunderbird/EWS addon that the old restored version lacks.","I lost everything, contacts, archive, pics, email.. .years worth",True,2026-06-14,False,,False,False,True,8,5
1587344,Outgoing email suddenly rejected with no changes made,send-receive,4,SMTP authentication or antivirus interference blocking sending; needs error message to diagnose.,sending email rejected. Nothing was changed.,False,2026-06-14,False,,False,True,True,1,0
1587380,Emails opening in new pop-up window instead of message pane due to mouse double-click fault,ui-ux,2,Faulty mouse registering single clicks as double clicks causes messages to open in new windows rather than message pane.,my computer act like a duble click when i make a single click with the mouse,False,2026-06-14,False,,False,True,True,8,3
1587381,Emails opening as pop-up window instead of preview pane,ui-ux,2,Layout/message pane setting changed or double-click behavior causing messages to open in separate windows.,Thunderbird er begyndt at åbne enhver e-mail jeg klikker på som et pop op vindue,False,2026-06-14,False,,False,False,False,0,0
1587382,Importing Thunderbird address book to a new computer,migration-import,2,"User needs guidance on locating and importing abook.sqlite; no defect, a how-to.",cannot import the address book from my old computer,False,2026-06-14,False,,False,True,True,1,0
1587384,"Clicking links/View-and-Reply opens new browser tab, confusion with forum notification emails",ui-ux,1,User misunderstands that web links open a browser tab; expected forum-notification behavior working as designed.,every time I open something in an email it automatically creates a new tab,False,2026-06-14,False,,False,True,True,13,4
1587404,Held-down Delete key does not auto-repeat to delete multiple emails,ui-ux,1,Automatic key repeat for delete is intentionally disabled to prevent accidental mass deletion.,pressing down and holding the delete key doesn't result in the deletion of a number of emails,False,2026-06-14,True,wsmwk,True,False,True,6,3
